135,0,482.0,221.0,400.0,490.0,140,0.5379944,true
136,0,395.0,486.0,310.0,400.0,140,0.56100464,true
137,0,286.0,388.0,490.0,310.0,140,0.53699493,true
138,0,494.0,298.0,490.0,400.0,140,0.5220032,true
139,0,480.0,392.0,490.0,220.0,140,0.4940033,true
140,0,495.0,222.0,400.0,310.0,140,0.48499298,true
141,0,417.0,316.0,490.0,490.0,140,0.5580063,true
142,0,482.0,493.0,220.0,400.0,140,0.4869995,true
143,0,238.0,398.0,220.0,310.0,140,0.53299713,true
144,0,228.0,326.0,490.0,310.0,140,0.5400009,true
145,0,472.0,307.0,400.0,220.0,140,0.5250015,true
146,0,405.0,213.0,310.0,490.0,140,0.5299988,true
147,0,346.0,480.0,310.0,220.0,140,0.4909973,true
148,0,335.0,206.0,490.0,220.0,140,0.5320053,true
149,0,522.0,197.0,220.0,400.0,140,0.5039978,true
150,0,223.0,383.0,490.0,310.0,140,0.49300385,true
151,0,521.0,314.0,400.0,220.0,140,0.53499603,true
152,0,433.0,236.0,310.0,490.0,140,0.6380005,true
153,0,328.0,475.0,490.0,220.0,140,0.4810028,true
154,0,495.0,191.0,490.0,490.0,140,0.56199646,true
155,0,483.0,463.0,490.0,490.0,140,0.4900055,true
156,0,496.0,467.0,490.0,490.0,140,0.5739975,true
157,0,490.0,459.0,400.0,310.0,140,0.53099823,true
158,0,409.0,295.0,220.0,220.0,140,0.5720062,true
159,0,240.0,186.0,400.0,220.0,140,0.5669937,true

